Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
811,29.0,1.0,"""19.05.2015""","""European Convention on the legal protection of services based on, or consisting of, conditional access""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Svoboda""","""A8-0071/2015""","""2010/0361/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0071&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""approbation""",1.0,,0,"""RCV""","""+""",622,53,7,61.0,27.0,198.0,48.0,7.0,65.0,174.0,42.0,0.871,0.562,0.896,0.96,0.135,0.97,0.911,0.808,1,0,0,0
827,30.0,1.0,"""20.05.2015""","""Trade, development and cooperation agreement with South Africa (Protocol to take account of the accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Stier""","""A8-0146/2015""","""2014/0236/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0146&language=EN""","""Committee on Development""","""Development""","""approbation""",1.0,,0,"""RCV""","""+""",623,29,41,60.0,24.0,200.0,48.0,10.0,67.0,180.0,34.0,0.857,0.5,0.905,0.96,0.192,1.0,0.942,0.654,1,0,0,0
856,30.0,29.0,"""20.05.2015""","""Self-certification of importers of minerals and metals originating in conflict-affected and high-risk areas""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""I.Winkler""","""A8-0141/2015""","""2014/0059/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0141&language=EN""","""Committee on International Trade""","""International trade""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",402,118,171,10.0,1.0,59.0,46.0,5.0,59.0,181.0,41.0,0.143,0.021,0.267,0.92,0.096,0.881,0.948,0.788,0,0,1,0
913,33.0,1.0,"""9.06.2015""","""Adjustment rate for direct payments in respect of 2015""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Siekierski""","""A8-0174/2015""","""2015/0070/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0174&language=EN""","""Committee on Agriculture and Rural Development""","""Agriculture""","""single vote""",1.0,,0,"""RCV""","""+""",544,78,9,35.0,15.0,182.0,41.0,8.0,55.0,164.0,44.0,0.5,0.312,0.824,0.82,0.154,0.821,0.859,0.846,1,0,1,0
929,34.0,1.0,"""10.06.2015""","""Conclusion of the Doha amendment to the Kyoto Protocol""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Gardini""","""A8-0167/2015""","""2013/0376/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0167&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""approbation""",1.0,,0,"""RCV""","""+""",584,59,8,54.0,14.0,194.0,43.0,10.0,56.0,168.0,45.0,0.771,0.292,0.878,0.86,0.192,0.836,0.88,0.865,1,0,0,0
931,34.0,1.0,"""10.06.2015""","""EU-Iceland agreement on Iceland participation in the second commitment period of the Kyoto Protocol""","""***""","""Leg""","""Draft legislative resolution""","""s""","""La Via""","""A8-0166/2015""","""2014/0151/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0166&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""approbation""",1.0,,0,"""RCV""","""+""",626,63,10,61.0,14.0,208.0,50.0,10.0,60.0,176.0,47.0,0.871,0.292,0.941,1.0,0.192,0.896,0.921,0.904,1,0,0,0
989,36.0,3.0,"""24.06.2015""","""European Fund for Strategic Investments ""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Fernandes/Bullmann""","""A8-0139/2015""","""2015/0009/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0139&language=EN""","""Committee on Economic and Monetary Affairs""","""Economic & monetary affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",464,131,19,38.0,1.0,188.0,27.0,3.0,43.0,163.0,1.0,0.543,0.021,0.851,0.54,0.058,0.642,0.853,0.019,1,0,0,0
1024,37.0,1.0,"""7.07.2015""","""Exercise of the Union’s rights under international trade rules""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Maštálka""","""A8-0203/2015""","""2014/0174/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0203&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote""",1.0,,0,"""RCV""","""+""",633,58,14,70.0,19.0,207.0,48.0,8.0,64.0,176.0,41.0,1.0,0.396,0.937,0.96,0.154,0.955,0.921,0.788,1,0,0,0
1025,37.0,1.0,"""7.07.2015""","""Protection against injurious pricing of vessels""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Maštálka""","""A8-0202/2015""","""2014/0280/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0202&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""single vote""",1.0,,0,"""RCV""","""+""",671,27,7,70.0,46.0,206.0,49.0,11.0,64.0,177.0,48.0,1.0,0.958,0.932,0.98,0.212,0.955,0.927,0.923,1,0,0,0
1026,37.0,1.0,"""7.07.2015""","""Fishing opportunities in EU waters for fishing vessels flying the flag of Venezuela off the coast of French Guiana""","""***""","""Leg""","""Draft legislative resolution""","""s""","""João Ferreira""","""A8-0195/2015""","""2015/0001/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0195&language=EN""","""Committee on Fisheries""","""Fisheries""","""approbation""",1.0,,0,"""RCV""","""+""",651,18,42,51.0,46.0,207.0,48.0,13.0,64.0,178.0,44.0,0.729,0.958,0.937,0.96,0.25,0.955,0.932,0.846,1,0,0,0
1117,38.0,1.0,"""8.07.2015""","""Stabilisation and Association Agreement with the former Yugoslav Republic of Macedonia (protocol to take account of the accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Vajgl""","""A8-0188/2015""","""2013/0386/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0188&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",616,42,41,63.0,43.0,202.0,47.0,11.0,63.0,177.0,10.0,0.9,0.896,0.914,0.94,0.212,0.94,0.927,0.192,1,0,0,0
1118,38.0,1.0,"""8.07.2015""","""Stabilisation and Association Agreement with Serbia (protocol to take account of the accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""McAllister""","""A8-0189/2015""","""2014/0039/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0189&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",643,39,24,64.0,43.0,202.0,48.0,10.0,64.0,179.0,33.0,0.914,0.896,0.914,0.96,0.192,0.955,0.937,0.635,1,0,0,0
1119,38.0,1.0,"""8.07.2015""","""Scientific and technological cooperation with India: renewal of the agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Buzek""","""A8-0179/2015""","""2014/0293/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0179&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""approbation""",1.0,,0,"""RCV""","""+""",639,48,12,63.0,33.0,195.0,44.0,12.0,63.0,180.0,49.0,0.9,0.688,0.882,0.88,0.231,0.94,0.942,0.942,1,0,0,0
1120,38.0,1.0,"""8.07.2015""","""Scientific and technological cooperation with the Faroe Islands: Horizon 2020""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Buzek""","""A8-0180/2015""","""2014/0228/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0180&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""approbation""",1.0,,0,"""RCV""","""+""",620,57,21,64.0,15.0,204.0,47.0,6.0,62.0,177.0,45.0,0.914,0.312,0.923,0.94,0.115,0.925,0.927,0.865,1,0,0,0
1146,38.0,26.0,"""8.07.2015""","""Long-term shareholder engagement and corporate governance statement""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Cofferati""","""A8-0158/2015""","""2014/0121/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0158&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",556,67,80,3.0,43.0,165.0,49.0,5.0,64.0,181.0,46.0,0.043,0.896,0.747,0.98,0.096,0.955,0.948,0.885,1,0,0,0
1147,38.0,1.0,"""8.07.2015""","""Market stability reserve for the Union greenhouse gas emission trading scheme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Belet""","""A8-0029/2015""","""2014/0011/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0029&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",517,135,49,43.0,0.0,177.0,47.0,6.0,56.0,171.0,17.0,0.614,0.0,0.801,0.94,0.115,0.836,0.895,0.327,1,0,0,0
1148,38.0,2.0,"""8.07.2015""","""Market stability reserve for the Union greenhouse gas emission trading scheme""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Belet""","""A8-0029/2015""","""2014/0011/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0029&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",495,158,49,42.0,0.0,172.0,48.0,3.0,58.0,161.0,11.0,0.6,0.0,0.778,0.96,0.058,0.866,0.843,0.212,1,0,0,0
1149,38.0,1.0,"""8.07.2015""","""Seafarers""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Morin-Chartier""","""A8-0127/2015""","""2013/0390/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0127&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",642,38,24,41.0,47.0,198.0,47.0,12.0,65.0,180.0,52.0,0.586,0.979,0.896,0.94,0.231,0.97,0.942,1.0,1,0,0,0
1150,38.0,1.0,"""8.07.2015""","""Scientific and technological cooperation with Switzerland: Horizon 2020 and ITER activities""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Buzek""","""A8-0181/2015""","""2014/0304/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0181&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""approbation""",1.0,,0,"""RCV""","""+""",559,115,26,64.0,31.0,204.0,0.0,11.0,66.0,177.0,6.0,0.914,0.646,0.923,0.0,0.212,0.985,0.927,0.115,1,0,0,0
1310,40.0,1.0,"""8.09.2015""","""ILO Forced Labour Convention: social policy""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Le Hyaric""","""A8-0243/2015""","""2014/0259/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0243&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""approbation""",1.0,,0,"""RCV""","""+""",566,9,27,52.0,37.0,177.0,35.0,9.0,61.0,147.0,48.0,0.743,0.771,0.801,0.7,0.173,0.91,0.77,0.923,1,0,0,0
1312,40.0,1.0,"""8.09.2015""","""Trade in seal products""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Buşoi""","""A8-0186/2015""","""2015/0028/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0186&language=EN""","""Committee on the Internal Market and Consumer Protection""","""Internal market & consumer protection""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",631,31,33,56.0,41.0,198.0,47.0,10.0,57.0,173.0,49.0,0.8,0.854,0.896,0.94,0.192,0.851,0.906,0.942,1,0,0,0
1315,40.0,3.0,"""8.09.2015""","""Cloning of animals kept and reproduced for farming purposes""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Moi/Sommer""","""A8-0216/2015""","""2013/0433/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0216&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",529,120,57,26.0,28.0,184.0,50.0,7.0,15.0,170.0,49.0,0.371,0.583,0.833,1.0,0.135,0.224,0.89,0.942,1,0,1,0
1398,41.0,1.0,"""9.09.2015""","""Fisheries partnership agreement with Guinea-Bissau: fishing opportunities and financial contribution (recommendation)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""João Ferreira""","""A8-0233/2015""","""2012/0134/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0233&language=EN""","""Committee on Fisheries""","""Fisheries""","""approbation""",1.0,,0,"""RCV""","""+""",468,104,96,3.0,28.0,190.0,0.0,7.0,53.0,165.0,22.0,0.043,0.583,0.86,0.0,0.135,0.791,0.864,0.423,1,0,0,0
1400,41.0,1.0,"""9.09.2015""","""Fisheries partnership agreement with Cape Verde: fishing opportunities and financial contribution (recommendation)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""van Dalen""","""A8-0201/2015""","""2014/0329/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0201&language=EN""","""Committee on Fisheries""","""Fisheries""","""approbation""",1.0,,0,"""RCV""","""+""",601,54,20,59.0,40.0,199.0,46.0,8.0,56.0,172.0,21.0,0.843,0.833,0.9,0.92,0.154,0.836,0.901,0.404,1,0,0,0
1403,41.0,1.0,"""9.09.2015""","""Fisheries partnership agreement with Madagascar: fishing opportunities and financial contribution""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Santos""","""A8-0196/2015""","""2014/0319/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0196&language=EN""","""Committee on Fisheries""","""Fisheries""","""approbation""",1.0,,0,"""RCV""","""+""",609,64,20,62.0,47.0,199.0,48.0,11.0,58.0,178.0,6.0,0.886,0.979,0.9,0.96,0.212,0.866,0.932,0.115,1,0,0,0
1404,41.0,1.0,"""9.09.2015""","""Protocol amending the Marrakesh agreement establishing the World Trade Organization""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Bidegain""","""A8-0237/2015""","""2015/0029/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0237&language=EN""","""Committee on International Trade""","""International trade""","""approbation""",1.0,,0,"""RCV""","""+""",569,99,27,62.0,25.0,202.0,36.0,6.0,58.0,179.0,1.0,0.886,0.521,0.914,0.72,0.115,0.866,0.937,0.019,1,0,0,0
1406,41.0,1.0,"""9.09.2015""","""Authorisation for Austria, Belgium and Poland to ratify, or to accede to, the Convention on the contract for the carriage of goods by inland waterways (CMNI)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Svoboda""","""A8-0231/2015""","""2014/0345/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0231&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""approbation""",1.0,,0,"""RCV""","""+""",670,22,5,66.0,52.0,204.0,49.0,14.0,59.0,180.0,46.0,0.943,1.083,0.923,0.98,0.269,0.881,0.942,0.885,1,0,0,0
1606,45.0,1.0,"""6.10.2015""","""ILO Forced Labour Convention: judicial cooperation in criminal matters""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Stevens""","""A8-0226/2015""","""2014/0258/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0226&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",651,5,37,46.0,49.0,200.0,49.0,18.0,63.0,178.0,48.0,0.657,1.021,0.905,0.98,0.346,0.94,0.932,0.923,1,0,0,0
1615,45.0,3.0,"""6.10.2015""","""Common provisions on European Structural and Investment Funds: specific measures for Greece""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Mihaylova""","""A8-0260/2015""","""2015/0160/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0260&language=EN""","""Committee on Regional Development""","""Regional development""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",586,87,21,38.0,15.0,186.0,47.0,11.0,61.0,180.0,48.0,0.543,0.312,0.842,0.94,0.212,0.91,0.942,0.923,1,0,1,0
1620,46.0,1.0,"""7.10.2015""","""Protocol to the Euro-Mediterranean Agreement on the general principles for the participation of Tunisia in Union programmes""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Panzeri""","""A8-0254/2015""","""2014/0118/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0254&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",605,59,34,61.0,19.0,202.0,45.0,10.0,62.0,177.0,29.0,0.871,0.396,0.914,0.9,0.192,0.925,0.927,0.558,1,0,0,0
1621,46.0,1.0,"""7.10.2015""","""European small claims procedure and European order for payment procedure""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Oedenberg""","""A8-0140/2015""","""2013/0403/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0140&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",650,26,28,61.0,34.0,205.0,44.0,15.0,64.0,178.0,49.0,0.871,0.708,0.928,0.88,0.288,0.955,0.932,0.942,1,0,0,0
1625,46.0,4.0,"""7.10.2015""","""Limitation of emissions of certain pollutants into the air""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Grzyb""","""A8-0160/2015""","""2013/0442/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0160&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",623,70,12,60.0,8.0,205.0,44.0,12.0,64.0,181.0,49.0,0.857,0.167,0.928,0.88,0.231,0.955,0.948,0.942,1,0,0,0
1626,46.0,1.0,"""7.10.2015""","""Caseins and caseinates intended for human consumption""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""La Via""","""A8-0042/2015""","""2014/0096/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0042&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",642,54,9,61.0,26.0,206.0,45.0,10.0,64.0,181.0,49.0,0.871,0.542,0.932,0.9,0.192,0.955,0.948,0.942,1,0,0,0
1627,46.0,1.0,"""7.10.2015""","""Financial rules applicable to the general budget of the Union""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Gräßle""","""A8-0049/2015""","""2014/0180/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0049&language=EN""","""Committee on Budgets""","""Budget""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",645,16,27,61.0,47.0,204.0,44.0,9.0,59.0,178.0,43.0,0.871,0.979,0.923,0.88,0.173,0.881,0.932,0.827,1,0,0,0
