Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs
1469,41.0,6.0,9.09.2015,,Women's careers in science and university,,,,,,Non,Motion for resolution,s,Vozemberg,A8-0235/2015,2014/2251/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0235&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Recital R,,,,,0.0,,original text,RCV,+,556,84,53
1470,41.0,7.0,9.09.2015,,Women's careers in science and university,,,,,,Non,Motion for resolution,s,Vozemberg,A8-0235/2015,2014/2251/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0235&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,vote: resolution,,,,,1.0,,0,RCV,+,550,97,41
1471,41.0,1.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 13,,,,,0.0,,original text,RCV,+,558,103,26
1472,41.0,2.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 28,,,,,0.0,,original text,RCV,+,452,201,38
1473,41.0,3.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 29,,,,,0.0,,original text,RCV,+,464,185,36
1474,41.0,4.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 29,,,,,0.0,,original text,RCV,+,383,271,26
1475,41.0,5.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 29,,,,,0.0,,original text,RCV,+,343,301,36
1476,41.0,6.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 30,,,,,0.0,,original text,RCV,+,360,290,31
1477,41.0,7.0,9.09.2015,,Empowering girls through education in the EU,,,,,,Non,Motion for resolution,s,Liliana Rodrigues,A8-0206/2015,2014/2250/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0206&language=EN,Committee on Women’s Rights and Gender Equality,Gender equality,vote: FEMM committee resolution,,,,,1.0,,0,RCV,+,408,236,40
1478,41.0,1.0,9.09.2015,,EEA-Switzerland: Obstacles with regard to the full implementation of the internal market,,,,,,Non,Motion for resolution,s,Schwab,A8-0244/2015,2015/2061/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0244&language=EN,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,vote: resolution,,,,,1.0,,0,RCV,+,482,116,48
1479,39.0,1.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 2,,,,,0.0,,original text,RCV,+,567,50,24
1480,39.0,2.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 2,,,,,0.0,,original text,RCV,+,532,68,28
1481,39.0,3.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,569,79,10
1482,39.0,4.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,504,122,14
1483,39.0,5.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,405,225,24
1484,39.0,6.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,418,216,26
1485,39.0,7.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,533,86,37
1486,39.0,8.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 16,,,,,0.0,,original text,RCV,+,482,137,40
1487,39.0,9.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,576,52,38
1488,39.0,10.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,510,135,21
1489,39.0,11.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,513,132,19
1490,39.0,12.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,551,90,22
1491,39.0,13.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,476,161,20
1492,39.0,14.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,509,133,18
1493,39.0,15.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 18,,,,,0.0,,original text,RCV,+,575,68,18
1494,39.0,16.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 19,,,,,0.0,4,EPP,RCV,+,347,290,33
1495,39.0,17.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 21,,,,,0.0,,original text,RCV,+,481,165,21
1496,39.0,18.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 21,,,,,0.0,,original text,RCV,+,436,197,24
1497,39.0,19.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 24,,,,,0.0,,original text,RCV,+,339,295,30
1498,39.0,20.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 24,,,,,0.0,,original text,RCV,+,333,307,30
1499,39.0,21.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 35,,,,,0.0,11,Greens/EFA,RCV,-,199,306,167
1500,39.0,22.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 36,,,,,0.0,,original text,RCV,+,590,58,16
1501,39.0,23.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 36,,,,,0.0,,original text,RCV,+,517,119,15
1502,39.0,24.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,After paragraph 38,,,,,0.0,12,"EFDD, Greens/EFA",RCV,-,138,356,179
1503,39.0,25.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 49,,,,,0.0,,original text,RCV,+,609,35,24
1504,39.0,26.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 49,,,,,0.0,,original text,RCV,+,324,315,25
1505,39.0,27.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 49,,,,,0.0,,original text,RCV,-,309,336,16
1506,39.0,28.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 49,,,,,0.0,,original text,RCV,+,611,37,20
1507,39.0,29.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 49,,,,,0.0,,original text,RCV,+,598,50,14
1508,39.0,30.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 52,,,,,0.0,7,EPP,RCV,+,483,151,40
1509,39.0,31.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 53,,,,,0.0,8,EPP,RCV,-,264,374,33
1510,39.0,32.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 61,,,,,0.0,,original text,RCV,+,579,64,22
1511,39.0,33.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 61,,,,,0.0,,original text,RCV,-,280,345,42
1512,39.0,34.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 61,,,,,0.0,,original text,RCV,+,550,94,24
1513,39.0,35.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Paragraph 65,,,,,0.0,,original text,RCV,+,608,46,19
